Age,Nutrients,Animal,TissueFullName,Location,Tissue,Exp,Animal ID,a1,a2,t1,t2,tm,i,x2
7,WT,5,PM,NA,PM,CMFLIM10,CMFLIM10 Animal5 AL Day7,0.697970352,0.302029649,0.577166,2.8306025,1.261019592,5431.609782,1.0152725
9,WT,5,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal5 AL Day9,0.779197736,0.220802265,0.5206065,2.6510385,1.016964229,2786.9646,0.946465
9,WT,5,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal5 AL Day9,0.692506638,0.307493362,0.551711,2.8438585,1.258486227,5802.300443,0.7898565
9,WT,5,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal5 AL Day9,0.759986984,0.240013017,0.5792135,2.8010295,1.120616092,5012.601363,0.7536805
9,WT,5,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal5 AL Day9,0.719735182,0.280264819,0.5444185,2.7032425,1.133287565,4688.531184,0.889427
9,WT,5,PM,NA,PM,CMFLIM10,CMFLIM10 Animal5 AL Day9,0.76011867,0.239881331,0.518278,2.602072,1.023559572,10200.72885,0.9068025
11,WT,6,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day11,0.70991869,0.290081311,0.55831,3.7826945,1.493582295,12078.20267,1.1088745
1,WT,6,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day1,0.748838617,0.251161384,0.5994315,3.114658,1.247340351,5133.418439,1.1826665
1,WT,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day1,0.617700287,0.382299713,0.5645395,3.09177,1.523927486,12215.6573,1.0219075
3,WT,6,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.718859242,0.281140759,0.578637,2.741653,1.180340562,4404.904909,0.7519295
3,WT,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.660537198,0.339462802,0.6363715,3.080662,1.473629286,7816.982975,0.95093
3,WT,6,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.752399865,0.247600136,0.612316,2.9044695,1.190653285,8773.596092,0.983188
3,WT,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.639612659,0.360387342,0.598182,3.11017,1.503742328,9043.321459,0.8170175
3,WT,6,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.742194236,0.257805765,0.5947315,2.8888995,1.197924782,3937.55811,0.8483155
3,WT,6,PM,NA,PM,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.69202083,0.307979171,0.600526,2.5813845,1.200588787,12863.99626,0.9177065
5,WT,6,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day5,0.788649656,0.211350345,0.5263025,2.715918,0.992837473,9295.275819,1.2855215
5,WT,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day5,0.728294229,0.271705772,0.519523,2.9394125,1.171572938,9475.594084,1.0863535
5,WT,6,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day5,0.817581678,0.182418323,0.4923665,2.520477,0.874089875,9830.424433,1.274711
5,WT,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day5,0.74848958,0.251510421,0.540534,2.8256515,1.11849823,5234.849375,1.0141585
5,WT,6,PM,NA,PM,CMFLIM10,CMFLIM10 Animal6 AL Day5,0.757310359,0.242689641,0.572857,2.667638,1.073618923,10385.10582,0.922494
7,WT,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day7,0.478231567,0.521768433,0.742876,4.209271,2.574806089,13068.87053,0.7534425
7,WT,6,PM,NA,PM,CMFLIM10,CMFLIM10 Animal6 AL Day7,0.409607027,0.590392974,0.787844,4.5311575,2.988777363,10356.02557,0.7530995
9,WT,6,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day9,0.727813248,0.272186752,0.613682,2.6010725,1.159676889,3831.527664,0.9656395
9,WT,6,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day9,0.710876295,0.289123705,0.5446075,2.707153,1.21828525,11669.15086,0.848068
9,WT,6,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal6 AL Day9,0.727871369,0.272128631,0.7201955,2.9588905,1.32936957,8916.097831,0.8807175
9,WT,6,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal6 AL Day9,0.666063955,0.333936045,0.535005,2.804393,1.285624613,8393.267304,0.8418875
9,WT,6,PM,NA,PM,CMFLIM10,CMFLIM10 Animal6 AL Day9,0.711084119,0.288915881,0.679887,2.8089235,1.312569169,7669.822378,0.8089485
11,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day11,0.676867764,0.323132237,0.5572055,4.018417,1.659011633,13199.57707,1.0463335
1,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.697331095,0.302668906,0.5409085,2.7946775,1.224902001,5698.354042,0.9906125
1,WT,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.665898269,0.334101732,0.5934985,3.045402,1.377756265,13055.7277,0.936688
1,WT,7,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.776592026,0.223407974,0.5398545,2.7124765,1.026911398,7643.597917,0.9828125
1,WT,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.693841902,0.306158098,0.515888,2.845993,1.21630187,6248.59275,0.7798675
1,WT,7,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.706162348,0.293837653,0.5387995,2.9958025,1.276160297,4550.899471,0.795549
1,WT,7,PM,NA,PM,CMFLIM10,CMFLIM10 Animal7 AL Day1,0.728287276,0.271712724,0.5377155,2.5006195,1.078677038,10833.29457,1.082221
3,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.73417623,0.26582377,0.5952825,2.6528615,1.144644849,3176.844984,0.939335
3,WT,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.662891203,0.337108797,0.5882475,2.9065485,1.375656974,3940.934193,0.959351
3,WT,7,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.738944345,0.261055656,0.6288255,2.908537,1.223498038,7219.053213,1.041137
3,WT,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.669011085,0.330988915,0.600739,2.8828825,1.353767669,5633.472424,0.870455
3,WT,7,PM,NA,PM,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.69418798,0.30581202,0.570803,2.4915345,1.157928246,8679.8003,0.8439415
5,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.735436677,0.264563323,0.6215875,2.7659245,1.191964465,5905.459181,1.0237335
5,WT,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.728176415,0.271823585,0.554752,3.004986,1.211248103,5352.012189,0.899541
5,WT,7,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.763532931,0.236467069,0.537304,2.781168,1.11165765,7673.471581,0.896279
5,WT,7,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.673864465,0.326135536,0.526976,2.9502635,1.34881492,8353.070244,0.8429775
5,WT,7,PM,NA,PM,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.737777445,0.262222555,0.5450675,2.605061,1.086011388,8726.101051,1.00303
7,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day7,0.522318017,0.477681983,0.7577965,4.1739185,2.382922725,4087.291093,0.8192955
7,WT,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day7,0.508436394,0.491563606,0.629413,3.9114675,2.267472034,16505.45179,0.999978
7,WT,7,PM,NA,PM,CMFLIM10,CMFLIM10 Animal7 AL Day7,0.429379304,0.570620696,0.5835175,4.1893985,2.701042568,5749.324189,0.7190935
9,WT,7,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day9,0.643270935,0.356729065,0.6028185,3.769831,1.744937205,3144.470707,0.8535265
9,WT,7,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal7 AL Day9,0.409598364,0.590401637,0.810418,5.230099,3.333005232,10763.94222,0.6192495
9,WT,7,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal7 AL Day9,0.699394506,0.300605495,0.6279535,3.1913085,1.344562488,4331.85483,0.9801305
9,WT,7,PM,NA,PM,CMFLIM10,CMFLIM10 Animal7 AL Day9,0.541255542,0.458744459,0.6032845,4.0236395,2.218221746,11500.53329,0.9015345
11,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day11,0.659356912,0.340643088,0.577381,4.4056485,1.882035182,14342.17081,0.8575105
1,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.753606358,0.246393642,0.60207,3.181533,1.220902755,4957.056418,0.8838665
1,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.590301546,0.409698454,0.558006,3.006253,1.565003441,6331.837415,0.8867275
1,WT,8,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.760448511,0.239551489,0.5688165,2.9335735,1.116110288,6197.130477,1.1681365
1,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.658631929,0.341368072,0.604668,3.1513895,1.502384764,5681.894001,0.8445455
1,WT,8,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.629453402,0.370546599,0.6333695,2.9669355,1.524220264,5000.874091,0.7243965
1,WT,8,PM,NA,PM,CMFLIM10,CMFLIM10 Animal8 AL Day1,0.735696541,0.264303459,0.527198,2.550267,1.063617383,9829.938018,0.9937535
3,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.784694076,0.215305925,0.6040525,3.034494,1.120756471,5617.26374,0.9860065
3,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.617974376,0.382025625,0.714743,3.414251,1.755402756,9376.454975,0.826815
3,WT,8,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.723864405,0.276135596,0.582938,2.699365,1.167430537,5515.87823,1.0873705
3,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.693389328,0.306610672,0.585635,2.9834015,1.346687841,4394.037941,0.7946475
3,WT,8,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.666215729,0.333784271,0.6273755,2.9851245,1.38722433,5627.657536,0.783308
3,WT,8,PM,NA,PM,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.697382663,0.302617338,0.617913,2.5735435,1.215529384,9092.285828,1.0571085
5,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day5,0.770758293,0.229241707,0.617059,2.827503,1.134013998,9949.450601,0.8575015
5,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day5,0.683705081,0.316294919,0.556237,2.8822655,1.257701304,13664.40314,0.982954
5,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day5,0.663760325,0.336239675,0.5632285,3.08398,1.404333728,13782.73546,0.769634
5,WT,8,PM,NA,PM,CMFLIM10,CMFLIM10 Animal8 AL Day5,0.750663639,0.249336362,0.556069,2.728277,1.101226172,12825.32065,0.972745
7,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day7,0.676840203,0.323159797,0.7726505,3.579077,1.748179589,3406.56948,0.917024
7,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day7,0.510846341,0.48915366,0.9008115,4.20122,2.500837514,12449.56252,0.8320385
7,WT,8,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day7,0.648577954,0.351422047,0.6395755,3.276191,1.588793289,7809.638383,1.02736
7,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal8 AL Day7,0.430727154,0.569272846,1.4285235,6.22886,4.102109094,9964.381422,0.75239
7,WT,8,PM,NA,PM,CMFLIM10,CMFLIM10 Animal8 AL Day7,0.416410833,0.583589168,0.7288385,4.5176195,2.943150196,8828.994291,0.8103565
9,WT,8,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day9,0.66056612,0.33943388,0.607054,3.7449305,1.65545487,4662.342727,0.9002105
9,WT,8,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal8 AL Day9,0.744422946,0.255577055,0.5943585,3.3759605,1.317870107,4864.3685,1.2860025
9,WT,8,PM,NA,PM,CMFLIM10,CMFLIM10 Animal8 AL Day9,0.520526298,0.479473702,0.6600845,4.7066035,2.643213681,8877.586213,0.788061
11,WT,9,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day11,0.476515147,0.523484854,0.6603145,5.51833,3.148331956,45393.04387,0.678542
1,WT,9,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.68099778,0.319002221,0.5446115,2.9700025,1.311728675,7102.514641,0.8602515
1,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.647308917,0.352691084,0.597523,3.1217445,1.489793754,18187.11974,0.964811
1,WT,9,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.725060887,0.274939114,0.5937285,2.9837185,1.270628403,10521.30099,1.072827
1,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.639719498,0.360280502,0.5871365,3.1158865,1.502314019,12491.85126,0.9728265
1,WT,9,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.702827092,0.297172908,0.5688255,3.064923,1.303610825,6436.271997,0.802053
1,WT,9,PM,NA,PM,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.692310995,0.307689005,0.607286,2.687053,1.246239723,14609.40171,1.0791115
3,WT,9,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.608678971,0.39132103,0.5848945,2.865831,1.465620878,2946.56089,0.864517
3,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.627186583,0.372813418,0.5622795,2.961421,1.45253867,6327.732921,0.8096315
3,WT,9,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.654952876,0.345047125,0.6468195,2.8890275,1.451281576,5450.701058,0.7711
3,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.646640019,0.353359982,0.548643,2.8599025,1.356654249,6050.462232,0.9223615
3,WT,9,PM,NA,PM,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.628035292,0.371964708,0.6710085,2.8237475,1.458251371,9617.430706,0.861901
5,WT,9,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.724495398,0.275504603,0.5886765,2.787168,1.19748909,4814.790218,1.178025
5,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.6729308,0.327069201,0.5546985,2.8366895,1.300077925,6751.219211,1.234706
5,WT,9,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.742919832,0.257080169,0.5960655,2.783009,1.171717799,9018.338415,1.0150375
5,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.615897509,0.384102491,0.6114685,2.983742,1.516133399,9079.245849,0.9602845
5,WT,9,Germline,NA,Germline,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.71052837,0.289471631,0.5389975,2.692141,1.181720232,6505.904284,0.933646
5,WT,9,PM,NA,PM,CMFLIM10,CMFLIM10 Animal9 AL Day5,0.664812917,0.335187084,0.6720285,2.605248,1.309959122,11740.625,0.871744
9,WT,9,Caudal BWM,Caudal,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day9,0.762099776,0.237900224,0.579486,3.104173,1.134420319,7471.544478,0.845983
9,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day9,0.666169224,0.333830777,0.572077,3.050305,1.405198798,12399.7355,0.9389785
9,WT,9,Cranial BWM,Cranial,BWM,CMFLIM10,CMFLIM10 Animal9 AL Day9,0.791015198,0.208984803,0.54011,2.5609845,0.973415524,5609.575132,1.1376305
9,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM10,CMFLIM10 Animal9 AL Day9,0.660263854,0.339736147,0.6091665,3.035727,1.394107982,8606.002222,0.820297
9,WT,9,PM,NA,PM,CMFLIM10,CMFLIM10 Animal9 AL Day9,0.650025693,0.349974307,0.4874625,3.188675,1.43892486,6109.364568,0.978541
11,WT,1,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day11,0.719301556,0.280698445,0.5831935,3.302379,1.294847431,10035.85323,0.921478
11,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day11,0.635306266,0.364693735,0.6605195,3.5666025,1.720567487,10455.99845,0.78836
11,WT,1,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day11,0.708916007,0.291083994,0.6086595,2.759798,1.248182923,9715.805835,1.0683885
11,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day11,0.696010022,0.303989978,0.5560835,3.0218265,1.270806852,8445.393177,1.0436585
11,WT,1,PM,NA,PM,CMFLIM12,CMFLIM12 Animal1 AL Day11,0.702287913,0.297712088,0.559537,2.8858745,1.26636617,8683.16892,0.9828505
1,WT,1,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.709338228,0.290661772,0.5374755,3.084071,1.292598408,2286.322667,0.9428585
1,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.747085992,0.252914008,0.51166,2.84953,1.100420121,6153.859569,0.909745
1,WT,1,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.793839211,0.206160789,0.539344,2.7520065,0.977897464,13001.17742,1.0705035
1,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.706742214,0.293257787,0.557579,3.0427895,1.279563934,14097.24401,0.9018225
1,WT,1,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.685295236,0.314704765,0.6200225,3.1730325,1.411153521,3908.008658,0.7254045
1,WT,1,PM,NA,PM,CMFLIM12,CMFLIM12 Animal1 AL Day1,0.739028075,0.260971926,0.5751505,2.7234355,1.135814306,15552.91224,0.754393
3,WT,1,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.733060324,0.266939677,0.598184,2.864412,1.221505871,6311.454903,1.045151
3,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.674439551,0.325560449,0.6452985,3.2850755,1.50656077,15597.32844,0.958027
3,WT,1,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.766587738,0.233412263,0.5370975,2.8251835,1.060629188,17401.22685,1.1306405
3,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.690586212,0.309413789,0.520884,2.845866,1.243747629,16968.09141,0.8938745
3,WT,1,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.687360453,0.312639547,0.6377795,2.9287,1.327762353,5540.165571,0.9394155
3,WT,1,PM,NA,PM,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.745360415,0.254639586,0.5660585,2.629843,1.11661425,17953.84222,1.2295385
5,WT,1,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day5,0.75178496,0.248215041,0.607417,3.015621,1.189693681,7366.749988,0.804795
5,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day5,0.644389664,0.355610337,0.6085205,2.8511505,1.433528356,8695.087909,0.925607
5,WT,1,PM,NA,PM,CMFLIM12,CMFLIM12 Animal1 AL Day5,0.711137836,0.288862164,0.5634745,2.571566,1.158630719,15413.14372,1.1016445
9,WT,1,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.789936805,0.210063196,0.5407505,2.5470335,0.97697274,8169.378249,0.936437
9,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.762423278,0.237576722,0.4924165,2.751283,1.028923872,10775.46861,1.100848
9,WT,1,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.780424568,0.219575433,0.5189115,2.4627845,0.956488566,12328.55596,1.2728335
9,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.759675564,0.240324436,0.4961415,2.672229,1.047440654,9839.204546,0.9280095
9,WT,1,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.643963512,0.356036488,0.5805745,3.1616835,1.478145286,12707.05398,0.761615
9,WT,1,PM,NA,PM,CMFLIM12,CMFLIM12 Animal1 AL Day9,0.763290367,0.236709633,0.505484,2.529836,0.973030499,14471.95081,0.949451
11,WT,10,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day11,0.510974789,0.489025211,0.589004,4.8756825,2.796869822,17931.81393,0.788447
11,WT,10,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day11,0.711152294,0.288847707,0.5922315,3.007535,1.33199603,5543.361399,0.81911
11,WT,10,PM,NA,PM,CMFLIM12,CMFLIM12 Animal10 AL Day11,0.645740223,0.354259778,0.4914625,3.119473,1.444434326,4055.222217,0.786075
1,WT,10,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.756684971,0.243315029,0.6168875,3.14189,1.249641443,6252.645662,1.081439
1,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.632004091,0.367995909,0.6133515,2.942503,1.478526764,10412.47085,0.924345
1,WT,10,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.736924873,0.263075128,0.6406605,3.014841,1.2660472,5253.226582,1.009423
1,WT,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.622252672,0.377747328,0.609643,3.180402,1.587752953,8474.720497,0.796782
1,WT,10,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.671542574,0.328457426,0.603838,3.00325,1.392200694,10932.23689,0.8780895
1,WT,10,PM,NA,PM,CMFLIM12,CMFLIM12 Animal10 AL Day1,0.726443628,0.273556373,0.5978545,2.6830755,1.14581151,7449.065041,0.9669345
5,WT,10,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.747483273,0.252516727,0.589417,2.830944,1.170546768,13524.73203,1.0613055
5,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.707252643,0.292747357,0.5649345,2.8362905,1.276191147,17702.64812,0.8518805
5,WT,10,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.744625714,0.255374287,0.596818,2.777099,1.129163884,10110.96899,1.0139805
5,WT,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.687382719,0.312617281,0.5633925,2.9446595,1.307985397,11132.65687,0.921461
5,WT,10,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.650915569,0.349084431,0.7070535,3.039278,1.521180834,7731.484877,0.8525655
5,WT,10,PM,NA,PM,CMFLIM12,CMFLIM12 Animal10 AL Day5,0.697676079,0.302323921,0.553906,2.474653,1.130745086,12896.28766,0.8765665
9,WT,10,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day9,0.670739755,0.329260245,0.652044,4.0427205,1.736114398,15673.57905,1.115789
9,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal10 AL Day9,0.538807659,0.461192342,0.717485,5.0461365,2.789493003,17452.77167,0.7659645
9,WT,10,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal10 AL Day9,0.752069736,0.247930265,0.5630175,2.895379,1.158791034,11679.23649,1.2516735
9,WT,10,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal10 AL Day9,0.432907979,0.567092021,0.8705555,5.6200485,3.558483349,7622.505009,0.5519145
9,WT,10,PM,NA,PM,CMFLIM12,CMFLIM12 Animal10 AL Day9,0.677326167,0.322673834,0.6633465,3.3461215,1.55740599,13119.19888,0.810492
11,WT,11,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal11 AL Day11,0.747783717,0.252216283,0.5491515,2.5325885,1.077962658,7894.334551,1.082514
11,WT,11,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal11 AL Day11,0.729940104,0.270059896,0.579172,2.938507,1.228601273,6952.236025,1.0624235
11,WT,11,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal11 AL Day11,0.705834511,0.294165489,0.60617,2.5973275,1.18939621,6119.214088,0.905254
11,WT,11,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal11 AL Day11,0.751200768,0.248799232,0.510305,2.8129495,1.095457967,7435.690919,1.0275115
11,WT,11,PM,NA,PM,CMFLIM12,CMFLIM12 Animal11 AL Day11,0.75050572,0.24949428,0.5196385,2.4840335,1.00975276,9687.049394,1.035988
5,WT,11,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal11 AL Day5,0.765550669,0.234449332,0.5532295,2.656183,1.052019503,5543.469873,0.963506
5,WT,11,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal11 AL Day5,0.698087726,0.301912274,0.561687,2.811216,1.252260541,5655.800899,1.0513935
